500.000000 	 0     	    2.75403959703832048461e-03 	    3.69392315832696302913e-05	    9.61830447120750470225e-04	    3.00381414901442714976e-03	    1.15294925921916573824e-02	    2.70113461360111176135e-02	    6.02162770504811734051e-02	    1.08820521641496678611e-01	    1.69672933270853004695e-01	    2.44233685111793136224e-01	    3.32934946936370324000e-01	    4.31225136148746968079e-01	    5.38325188868867376968e-01	    6.51756579609123476438e-01	    7.75812478859553178445e-01	    8.96496088291828918670e-01	    1.00000000000000000000e+00	
500.000000 	 1     	    8.43405688008976722747e-02 	    1.11282388314163198373e-02	    2.65319671766710736549e-02	    4.99611253642008035225e-02	    8.27705087272720407832e-02	    1.23433170496935890048e-01	    1.71038440207075537192e-01	    2.29301099460060470170e-01	    3.01898135537024991937e-01	    3.83378275134788448764e-01	    4.69600952321579112603e-01	    5.62014318528372136541e-01	    6.64639373551664358608e-01	    7.69846153594150095500e-01	    8.67871898354652948626e-01	    9.53681531422481576499e-01	    1.00000000000000000000e+00	
500.000000 	 2     	    3.09918432155361467384e-01 	    3.84641942537957510703e-03	    9.58144448715286638218e-03	    1.93183477088901579821e-02	    3.54573084438506019866e-02	    5.91527437640382222628e-02	    8.95471239275424935045e-02	    1.29160126519757112451e-01	    1.78429509430828137084e-01	    2.40813381549992461261e-01	    3.14611887912716936544e-01	    3.99718387029791288878e-01	    4.99018183878338628112e-01	    6.08383931947378386873e-01	    7.40869992256995457680e-01	    8.88433727476488299679e-01	    1.00000000000000000000e+00	
500.000000 	 3     	    5.13910694863123240772e-01 	    2.12150919997926117044e-03	    7.39921349924007546589e-03	    1.51402207986564337622e-02	    2.49789437957374758914e-02	    3.75990522885214437099e-02	    5.55949661982227602564e-02	    8.03559325369244820125e-02	    1.13479530329940042632e-01	    1.56713576881978927657e-01	    2.12984056603429977583e-01	    2.83200444680812957188e-01	    3.76721847684391319966e-01	    5.01171788155663544551e-01	    6.51186997844663273405e-01	    8.29824828453807450401e-01	    1.00000000000000000000e+00	
500.000000 	 4     	    5.88077839466290885895e-01 	    3.78428018063939591159e-03	    1.03384720543990542979e-02	    1.86285300070997868194e-02	    2.95427937408519400431e-02	    4.46031949297684485178e-02	    6.39387178861967747645e-02	    8.94401603010351320400e-02	    1.23147242114033245164e-01	    1.68576113134481925249e-01	    2.24589525954102586791e-01	    2.98257810619862284707e-01	    3.96866644527373024776e-01	    5.28716844741715208400e-01	    6.70325925818679335677e-01	    8.34482819146381005204e-01	    1.00000000000000000000e+00	
500.000000 	 5     	    6.06635645080040197819e-01 	    8.08009599863643637740e-03	    1.98517004843265718050e-02	    3.55965257310512581124e-02	    5.65167854244692097199e-02	    8.31821895923382653715e-02	    1.15680117941438315166e-01	    1.54435165983798916578e-01	    2.00427378552289592317e-01	    2.58141026545296914385e-01	    3.31873306508696730432e-01	    4.25122254489296469426e-01	    5.29134653552329692339e-01	    6.42325421491216297376e-01	    7.67678847871324787633e-01	    8.99551862921167844078e-01	    1.00000000000000000000e+00	
500.000000 	 6     	    6.11265343133645666640e-01 	    4.60711575493636619344e-03	    1.29991322471582678583e-02	    2.44425765725359046832e-02	    3.99238388235056973485e-02	    6.25356333333382252704e-02	    9.13506825390842380763e-02	    1.30615579831816652767e-01	    1.81551170742917294954e-01	    2.44119019213438731564e-01	    3.22703637299952494910e-01	    4.22140289206046070980e-01	    5.30413284411728414014e-01	    6.48008314360162929191e-01	    7.73139688410289571685e-01	    9.02778079143913836369e-01	    1.00000000000000000000e+00	
500.000000 	 7     	    6.12632199093762208619e-01 	    4.61831626763558201337e-03	    1.17350298483645566761e-02	    2.30568229149117516485e-02	    4.06141380101975174588e-02	    6.11967175284074890729e-02	    8.65193592537382705210e-02	    1.21469845274401966329e-01	    1.69600263110157717383e-01	    2.30947241270758829579e-01	    3.05858511326474014069e-01	    3.92345316864915694133e-01	    4.92483185460600714212e-01	    6.15948102946199949059e-01	    7.51925707461764791795e-01	    8.95243873520396804544e-01	    1.00000000000000000000e+00	
500.000000 	 8     	    6.13033404909286039342e-01 	    3.69393827029435711795e-03	    9.63087742395311863230e-03	    1.83743006146245071997e-02	    2.98515675600528503086e-02	    4.42681935467739567924e-02	    6.20227317666799810025e-02	    8.60272906509298301847e-02	    1.18825810544920543177e-01	    1.64946100593342859231e-01	    2.26453255012199733409e-01	    3.08631622276627715085e-01	    4.11618728016052648488e-01	    5.32633726020535713808e-01	    6.67796379184141586371e-01	    8.28730264000233529664e-01	    1.00000000000000000000e+00	
500.000000 	 9     	    6.13181914016403206702e-01 	    5.49347887988992349823e-03	    1.62869333360380237619e-02	    3.19377748316915927029e-02	    5.25393165742610440683e-02	    7.90955204929095628819e-02	    1.11979039585813289204e-01	    1.51909170989765862636e-01	    2.00268237505028784406e-01	    2.56839283337092993964e-01	    3.25918027785605468605e-01	    4.09889113153091344532e-01	    5.12799497282670158071e-01	    6.36520331869257383062e-01	    7.67233840066388617096e-01	    8.98083083765164102985e-01	    1.00000000000000000000e+00	
