y,u,mut,k,eps,v2,nuSA,T,alphat,epst,kt,om,fv2
1.5188642358,1.0594257807,0.0044687976,0.0084771450,0.0008629981,0.0025541315,0.0003094343,0.3527050971,0.0050235030,0.0010000000,0.1000000000,1.0000000000,0.1885316026
1.5374144706,1.0521125268,0.0043427672,0.0087690361,0.0009241503,0.0025649254,0.0003077854,0.3494022885,0.0048748399,0.0010000000,0.1000000000,1.0000000000,0.1898254281
1.5554770473,1.0445881250,0.0042168930,0.0090637710,0.0009886707,0.0025732069,0.0003061798,0.3460920510,0.0047264174,0.0010000000,0.1000000000,1.0000000000,0.1910191361
1.5730490431,1.0368588970,0.0040909731,0.0093608381,0.0010566790,0.0025787737,0.0003046179,0.3427745714,0.0045780001,0.0010000000,0.1000000000,1.0000000000,0.1921037854
1.5901288961,1.0289304345,0.0039648703,0.0096597691,0.0011283058,0.0025814460,0.0003030997,0.3394496519,0.0044294291,0.0010000000,0.1000000000,1.0000000000,0.1930708299
1.6067163378,1.0208075502,0.0038385100,0.0099601345,0.0012036927,0.0025810679,0.0003016252,0.3361167273,0.0042806204,0.0010000000,0.1000000000,1.0000000000,0.1939121456
1.6228123217,1.0124942461,0.0037118772,0.0102615377,0.0012829913,0.0025775082,0.0003001945,0.3327748842,0.0041315601,0.0010000000,0.1000000000,1.0000000000,0.1946200585
1.6384189492,1.0039936962,0.0035850112,0.0105636087,0.0013663638,0.0025706605,0.0002988072,0.3294228809,0.0039822994,0.0010000000,0.1000000000,1.0000000000,0.1951873718
1.6535393936,0.9953082403,0.0034580000,0.0108659967,0.0014539811,0.0025604429,0.0002974632,0.3260591665,0.0038329467,0.0010000000,0.1000000000,1.0000000000,0.1956073945
1.6681778223,0.9864393873,0.0033309738,0.0111683624,0.0015460224,0.0025467977,0.0002961620,0.3226818984,0.0036836608,0.0010000000,0.1000000000,1.0000000000,0.1958739679
1.6823393191,0.9773878242,0.0032040981,0.0114703704,0.0016426737,0.0025296907,0.0002949032,0.3192889586,0.0035346424,0.0010000000,0.1000000000,1.0000000000,0.1959814913
1.6960298066,0.9681534298,0.0030775675,0.0117716806,0.0017441261,0.0025091101,0.0002936862,0.3158779665,0.0033861265,0.0010000000,0.1000000000,1.0000000000,0.1959249464
1.7092559693,0.9587352920,0.0029515987,0.0120719403,0.0018505737,0.0024850654,0.0002925106,0.3124462910,0.0032383747,0.0010000000,0.1000000000,1.0000000000,0.1956999185
1.7220251786,0.9491317268,0.0028264248,0.0123707752,0.0019622113,0.0024575863,0.0002913755,0.3089910583,0.0030916679,0.0010000000,0.1000000000,1.0000000000,0.1953026150
1.7343454187,0.9393402983,0.0027022891,0.0126677809,0.0020792316,0.0024267213,0.0002902804,0.3055091588,0.0029462997,0.0010000000,0.1000000000,1.0000000000,0.1947298814
1.7462252162,0.9293578398,0.0025794402,0.0129625137,0.0022018218,0.0023925366,0.0002892244,0.3019972505,0.0028025698,0.0010000000,0.1000000000,1.0000000000,0.1939792132
1.7576735710,0.9191804744,0.0024581272,0.0132544817,0.0023301592,0.0023551146,0.0002882068,0.2984517611,0.0026607789,0.0010000000,0.1000000000,1.0000000000,0.1930487636
1.7686998906,0.9088036371,0.0023385953,0.0135431349,0.0024644070,0.0023145528,0.0002872267,0.2948688877,0.0025212237,0.0010000000,0.1000000000,1.0000000000,0.1919373487
