y\tu\tk\teps\tv2\tnuSA\tT\talphat\tepst\tkt
0.0789560085	10.1994182920	3.3810056508	27.3283560227	0.0666666667	0.0055555556	0.7808442544	0.0107478316	0.0010000000	0.1000000000
0.0834959110	10.4632446387	3.4434168047	26.3217815766	0.0666666667	0.0055555556	0.7751620970	0.0120453775	0.0010000000	0.1000000000
0.0882468523	10.7184572370	3.4925334571	25.2826519744	0.0666666667	0.0055555556	0.7696517593	0.0134281611	0.0010000000	0.1000000000
0.0932174715	10.9654262246	3.5291941059	24.2268909007	0.0666666667	0.0055555556	0.7643035630	0.0148955103	0.0010000000	0.1000000000
0.0984166444	11.2045491099	3.5543014019	23.1677479206	0.0666666667	0.0055555556	0.7591074018	0.0164465052	0.0010000000	0.1000000000
0.1038534780	11.4362352249	3.5687809628	22.1159766723	0.0666666667	0.0055555556	0.7540530477	0.0180799814	0.0010000000	0.1000000000
0.1095373034	11.6608941068	3.5735508656	21.0800912752	0.0666666667	0.0055555556	0.7491303719	0.0197945282	0.0010000000	0.1000000000
0.1154776665	11.8789270991	3.5695001188	20.0666564315	0.0666666667	0.0055555556	0.7443294980	0.0215884795	0.0010000000	0.1000000000
0.1216843175	12.0907215057	3.5574743472	19.0805808130	0.0666666667	0.0055555556	0.7396409018	0.0234599003	0.0010000000	0.1000000000
0.1281671974	12.2966467268	3.5382670581	18.1253946661	0.0666666667	0.0055555556	0.7350554715	0.0254065685	0.0010000000	0.1000000000
0.1349364233	12.4970518953	3.5126150816	17.2035010131	0.0666666667	0.0055555556	0.7305645377	0.0274259529	0.0010000000	0.1000000000
0.1420022705	12.6922646291	3.4811970322	16.3163957257	0.0666666667	0.0055555556	0.7261598822	0.0295151879	0.0010000000	0.1000000000
0.1493751529	12.8825905934	3.4446338794	15.4648556211	0.0666666667	0.0055555556	0.7218337318	0.0316710453	0.0010000000	0.1000000000
0.1570655998	13.0683136371	3.4034909304	14.6490960920	0.0666666667	0.0055555556	0.7175787408	0.0338899034	0.0010000000	0.1000000000
0.1650842307	13.2496963227	3.3582807007	13.8689010751	0.0666666667	0.0055555556	0.7133879673	0.0361677159	0.0010000000	0.1000000000
0.1734417267	13.4269807121	3.3094662942	13.1237287398	0.0666666667	0.0055555556	0.7092548444	0.0384999787	0.0010000000	0.1000000000
0.1821487988	13.6003893076	3.2574650236	12.4127963995	0.0666666667	0.0055555556	0.7051731495	0.0408816981	0.0010000000	0.1000000000
0.1912161531	13.7701260700	3.2026520841	11.7351479928	0.0666666667	0.0055555556	0.7011369721	0.0433073602	0.0010000000	0.1000000000
0.2006544527	13.9363774622	3.1453641606	11.0897071792	0.0666666667	0.0055555556	0.6971406814	0.0457709020	0.0010000000	0.1000000000
0.2104742760	14.0993134747	3.0859028892	10.4753187263	0.0666666667	0.0055555556	0.6931788944	0.0482656877	0.0010000000	0.1000000000
0.2206860715	14.2590886078	3.0245381308	9.8907804807	0.0666666667	0.0055555556	0.6892464449	0.0507844884	0.0010000000	0.1000000000
