ReTau,MaBulk,MaCent,uTau,expMu
556.5097887899144,0.3,0.344,0.05394590903169517,0.75
y,ypl,yst,rho,mu,u,u_fav,P,T,T_fav,ust
0.058187332,32.38181984156863,32.37732901369652,0.99998826,0.0017969094344248433,13.73737477599259,13.737553844251396,7.9363846,0.99999601,0.99999619,13.73624176126784
0.060482793,33.659266357854115,33.65451671730918,0.99998094,0.001796907229109207,13.851729508552113,13.85191191348655,7.9363134,0.99999437,0.99999455,13.85057283875532
0.06279649,34.94686138664797,34.94185093069999,0.99997406,0.0017969050979218274,13.959931040508328,13.960116967489263,7.9362463,0.99999279,0.99999298,13.95875186661183
0.065128523,36.24466057892908,36.23938720123285,0.99996759,0.0017969030964588972,14.062597027594503,14.062785364396728,7.9361831,0.9999913,0.99999148,14.061396395800509
0.067478991,37.55271902916654,37.54718178482043,0.99996153,0.0017969011876562877,14.160268567375294,14.16045949936967,7.9361239,0.99998989,0.99999007,14.159047437981
0.069847994,38.87109238833921,38.865288803039796,0.99995585,0.0017968994085781273,14.253420209273616,14.253612624234941,7.9360682,0.99998856,0.99998874,14.252179470510132
0.072235629,40.199834637896615,40.19376404304675,0.99995055,0.001796897722160288,14.342475525723605,14.342669609022746,7.9360162,0.99998731,0.99998749,14.341216005254411
0.074641995,41.53900087230785,41.53266087157575,0.9999456,0.0017968961469348335,14.42781434163447,14.428009166417084,7.9359677,0.99998615,0.99998633,14.426536800055967
0.07706719,42.8886456295322,42.882036440575696,0.99994099,0.001796894682901764,14.509777554033063,14.509973120299149,7.9359225,0.99998506,0.99998524,14.508482685809653
0.07951131,44.24882233450941,44.2419423170706,0.99993671,0.00179689333006108,14.588666946693024,14.588862512959112,7.9358805,0.99998405,0.99998423,14.587355404634634
0.081974453,45.619585525198765,45.612433353370626,0.99993275,0.0017968920698807163,14.66475167811517,14.664947429752125,7.9358416,0.99998312,0.9999833,14.663424073844805
0.084456716,47.00098918304978,46.99356469534608,0.99992907,0.0017968909023606738,14.738273101170062,14.738468296694412,7.9358056,0.99998226,0.99998244,14.736929995143218
0.086958195,48.39308673300219,48.38538929880765,0.99992569,0.001796889846033016,14.809451621820145,14.809646446602759,7.9357725,0.99998147,0.99998164,14.808093535272125
0.089478984,49.79593048697613,49.7879589125688,0.99992257,0.0017968888638336148,14.878486328378003,14.878680411677143,7.935742,0.99998075,0.99998092,14.877113742879343
0.092019181,51.20957498293091,51.20132925547258,0.9999197,0.0017968879928265992,14.945557215956784,14.945750372401584,7.935714,0.99998009,0.99998026,14.944170572758967
0.094578878,52.63407141976708,52.62554997730782,0.99991706,0.0017968871774157757,15.010824444986726,15.011016303835445,7.9356883,0.99997949,0.99997966,15.009424162799947
0.09715817,54.0694726659146,54.0606760827725,0.99991465,0.001796886454665273,15.074432048632517,15.074622609885159,7.9356649,0.99997896,0.99997912,15.073018510346298
0.099757151,55.5158310332936,55.506757243553324,0.99991243,0.001796885806043027,15.136507932793307,15.136697011079002,7.9356434,0.99997847,0.99997864,15.13508148504109
0.10237591,56.97319605127529,56.9638451595395,0.99991041,0.001796885231549038,15.197168695745273,15.197356105693155,7.9356239,0.99997804,0.99997821,15.195729665210207
0.10501455,58.4416250403679,58.4319953332095,0.99990855,0.0017968847126512409,15.256520184254232,15.256705555122561,7.9356062,0.99997767,0.99997783,15.25506887577346
0.10767315,59.92116196484477,59.911252935144,0.99990687,0.0017968842678817009,15.314657493575638,15.314841010735282,7.9355902,0.99997734,0.9999775,15.313194185469829
0.11035181,61.411862475684764,61.4016727230845,0.99990534,0.0017968838972404176,15.37166570893805,15.371847001647273,7.9355758,0.99997705,0.99997721,15.370190663802676
0.11305062,62.913776658768874,62.9033049166392,0.99990396,0.0017968835636632625,15.42762342758964,15.427802681219315,7.935563,0.99997682,0.99997697,15.426136898664241
0.11576966,64.4269490348802,64.416195331254,0.99990272,0.0017968833042143642,15.482605724732087,15.48278275391134,7.9355515,0.99997662,0.99997677,15.48110794115451
0.11850903,65.95143525499763,65.9403986524398,0.99990161,0.0017968831003616584,15.536683226666218,15.536858216765921,7.9355415,0.99997646,0.99997662,15.535174403135736
0.12126881,67.48727983990426,67.4759583305483,0.99990062,0.001796882933573081,15.589921925421162,15.590094505699577,7.9355327,0.99997634,0.9999765,15.588402274205091
0.1240491,69.03453844057897,69.022932556893,0.99989976,0.0017968828223806957,15.642382993383466,15.642553163840592,7.9355252,0.99997626,0.99997641,15.640852713208286
0.12684997,70.59325001270699,70.58135798151879,0.999899,0.001796882748252439,15.694121300330155,15.694289060965993,7.9355187,0.99997621,0.99997636,15.692580574414448
0.12967152,72.16347020726717,72.15129161502242,0.99989836,0.001796882729720375,15.745183745090916,15.745349095905466,7.9355135,0.99997619,0.99997634,15.743632745349135
0.13251383,73.74524354504263,73.73277680426929,0.99989781,0.001796882748252439,15.79560814332289,15.795770898945282,7.9355092,0.9999762,0.99997635,15.794047041069959
0.13537698,75.33861454681647,75.3258594915786,0.99989736,0.0017968827853165675,15.845423968994139,15.845584314795245,7.9355059,0.99997623,0.99997638,15.843852939080802
0.13826106,76.94363329846968,76.93058991737699,0.999897,0.001796882859444824,15.894653281237996,15.89481121721781,7.9355034,0.99997629,0.99997643,15.893072485370125
0.14116614,78.56033875568748,78.54700437292621,0.99989672,0.0017968829706372091,15.943313134174346,15.943468660332872,7.9355019,0.99997637,0.99997651,15.941722712812563
0.14409232,80.18878656944875,80.17516137403359,0.9998965,0.0017968831188937223,15.991420767293942,15.991573883631181,7.935501,0.99997648,0.99997662,15.98982086001205
0.14703967,81.82901569543873,81.8150985686038,0.99989637,0.0017968832856823,16.038996571392307,16.039147463279125,7.9355009,0.99997661,0.99997675,16.037387319019484
0.15000827,83.48107065444046,83.46685905246349,0.99989628,0.0017968834895350058,16.08606612764926,16.086214980456532,7.9355014,0.99997676,0.9999769,16.08444765006381
0.1529982,85.14499596723708,85.13048886305401,0.99989626,0.00179688373045184,16.132660022258086,16.132806835985804,7.9355026,0.99997693,0.99997707,16.131032435088514
0.15600953,86.82083058951382,86.806027033997,0.9998963,0.0017968839899007384,16.178809212153787,16.178953986801954,7.9355044,0.99997712,0.99997726,16.177172641869934
0.15904235,88.50862460715165,88.493523728474,0.9998964,0.0017968842678817009,16.22454039074141,16.224683126310023,7.935507,0.99997734,0.99997747,16.22289495730896
0.16209673,90.20841697583577,90.1930179826367,0.99989656,0.0017968845829267918,16.269873948816464,16.270014459934657,7.93551,0.99997757,0.9999777,16.268219766805526
0.16517274,91.92024665125146,91.90454883391502,0.99989679,0.001796884916503947,16.31482471604842,16.314963188087063,7.9355138,0.99997781,0.99997795,16.31316190505124
0.16827045,93.64415258908384,93.628155321024,0.99989707,0.001796885268613166,16.35940585376893,16.35954228672802,7.9355181,0.99997808,0.99997821,16.357734529403327
0.17138994,95.38017931011609,95.363882048118,0.99989742,0.0017968856577865134,16.4036295964553,16.403764175705703,7.9355231,0.99997836,0.99997849,16.401949870594752
0.17453128,97.12836577003343,97.1117680565032,0.99989781,0.0017968860469598613,16.447506324876155,16.44763886504701,7.9355285,0.99997865,0.99997878,16.44581831218033
0.17769453,98.8887453594231,98.87184504770039,0.99989825,0.001796886454665273,16.491044566091446,16.491175437924486,7.9355344,0.99997896,0.99997908,16.489348368379428
0.18087977,100.6613625990683,100.64415934302359,0.99989873,0.001796886899434813,16.534251920306765,16.534380938431124,7.9355407,0.99997928,0.9999794,16.532547629783164
0.18408706,102.4462508795563,102.4287444229114,0.99989925,0.001796887344204353,16.577136729211198,16.57726389362687,7.9355475,0.99997961,0.99997974,16.5754244438406
0.18731647,104.24344915657234,104.22563558694429,0.9998998,0.0017968878075059573,16.619710115056833,16.619835425763824,7.9355546,0.99997996,0.99998008,16.617989925303405
0.19056806,106.05299082070374,106.03487184016261,0.99990038,0.0017968882893396258,16.6619895027053,16.66211314507448,7.9355621,0.99998032,0.99998044,16.66026148705101
0.19384189,107.87490926253781,107.85648094862078,0.99990099,0.0017968887897053581,16.70399509758125,16.70411688624174,7.9355698,0.99998068,0.9999808,16.702259337702007
0.19713803,109.70924343775981,109.6905057065622,0.99990163,0.001796889290071091,16.74574506602977,16.745865186352443,7.9355779,0.99998106,0.99998118,16.744001644089245
0.20045653,111.55602117185914,111.53697403494809,0.99990229,0.0017968898089688874,16.78725646217075,16.78737491415561,7.9355861,0.99998144,0.99998156,16.785505457760852
0.20379746,113.41528142052104,113.395922946408,0.99990299,0.0017968903278666845,16.82854615475321,16.828662938400253,7.9355948,0.99998183,0.99998195,16.826787648131774
0.20716087,115.28705200923491,115.26738026370211,0.99990371,0.0017968908652965451,16.869626192883587,16.86974130819282,7.9356036,0.99998223,0.99998235,16.867860253141824
0.21054681,117.17136076349024,117.15137591506469,0.99990446,0.0017968914212584703,16.910496576561883,16.91061020890417,7.9356128,0.99998264,0.99998275,16.908723270197086
0.21395534,119.06824107387432,119.04794338967281,0.99990523,0.0017968919772203954,16.951145627423397,16.951257776798737,7.9356222,0.99998305,0.99998316,16.949365036516827
0.21738651,120.97772076587663,120.9571062661896,0.99990603,0.0017968925331823206,16.99155795968606,16.99166862609445,7.9356319,0.99998347,0.99998358,16.989770169508777
0.22084037,122.89982766498656,122.87889668195372,0.99990685,0.0017968931076763099,17.03172133887255,17.031830893055734,7.9356417,0.9999839,0.99998401,17.02992642098539
0.22431698,124.83459516179146,124.8133458857188,0.99990769,0.0017968937007023632,17.071631316082037,17.07173975804001,7.9356518,0.99998433,0.99998444,17.06982933672329
0.22781637,126.78203995158499,126.7604728515144,0.99990854,0.0017968942937284166,17.111291598731885,17.11139892846465,7.9356621,0.99998477,0.99998488,17.109482633373474
0.2313386,128.7421954249545,128.72030875994798,0.99990943,0.0017968949052865342,17.15071479204114,17.150821009548693,7.9356727,0.99998522,0.99998533,17.148898917426074
0.2348837,130.7150782771936,130.69286795875098,0.99991032,0.0017968955168446519,17.189917950129686,17.19002305541203,7.9356834,0.99998568,0.99998579,17.18809523382297
0.23845173,132.7007218988897,132.6781884989517,0.99991124,0.0017968961469348335,17.22891775637568,17.229022120174548,7.9356944,0.99998615,0.99998625,17.227088256494632
0.24204271,134.69913742023851,134.67628162002558,0.99991217,0.0017968967955570797,17.267732191753343,17.26783581406874,7.9357055,0.99998662,0.99998672,17.265895976759946
0.24565669,136.71035266672948,136.68717034215982,0.99991314,0.0017968974256472614,17.306382388541664,17.30648526937359,7.935717,0.9999871,0.9999872,17.30453953027029
0.24929371,138.7343898987542,138.7108818035679,0.99991411,0.0017968980928015712,17.344894113291346,17.344996067268927,7.9357286,0.99998758,0.99998768,17.34304466957747
0.2529538,140.77126581160624,140.747432810666,0.99991512,0.0017968987414238174,17.383295542374373,17.383396940239347,7.9357404,0.99998807,0.99998817,17.381439576730607
0.25663699,142.82099710057938,142.7968376048935,0.99991614,0.0017968994085781273,17.421611886228835,17.421712542610337,7.9357524,0.99998857,0.99998867,17.419749458424256
0.26034331,144.88360046096722,144.85911288426632,0.99991719,0.0017969000757324376,17.459860013603755,17.45995992850178,7.9357648,0.99998907,0.99998917,17.457991170962185
0.26407279,146.9590925880634,146.93427798753783,0.99991825,0.0017969007614188118,17.498046968592124,17.498146327377547,7.9357772,0.99998957,0.99998967,17.49617175413766
0.26782547,149.04749574225957,149.022349932973,0.99991935,0.0017969014656372504,17.536171453597863,17.536270070899814,7.9357899,0.99999009,0.99999019,17.534289911113362
0.27160135,151.14880992355563,151.1233340455865,0.99992045,0.0017969021698556885,17.57422586841538,17.574323929604724,7.9358028,0.99999061,0.99999071,17.57233804716196
0.27540047,153.26305739234317,153.2372527015623,0.99992157,0.001796902874074127,17.61220391043514,17.612301415511883,7.935816,0.99999114,0.99999124,17.610309864389446
0.27922286,155.39025484391584,155.3641171298748,0.99992272,0.0017969035968246297,17.650105208915416,17.65020215787955,7.9358293,0.99999168,0.99999177,17.648204988770015
0.28306851,157.53039671317578,157.5039273193428,0.99992389,0.0017969043381071965,17.687930505339676,17.688026898191204,7.9358428,0.99999222,0.99999231,17.686024162451883
0.28693746,159.6835052605145,159.65670277959478,0.99992507,0.001796905060857699,17.725670716535372,17.725766553274298,7.9358566,0.99999276,0.99999285,17.723758318378284
0.29082971,161.84958048593208,161.8224464259179,0.99992629,0.0017969058021402658,17.763304524852646,17.76339980547897,7.9358706,0.99999331,0.99999341,17.761386135430424
0.29474529,164.02863908472207,164.001172127814,0.99992752,0.001796906561954897,17.80080764670775,17.800902556592334,7.9358848,0.99999387,0.99999396,17.798883320178387
0.29868419,166.22067549178666,166.1928743288149,0.99992877,0.0017969073217695276,17.838160618159506,17.838255157302353,7.9358992,0.99999444,0.99999453,17.83623041937983
0.30264643,168.42570083732164,168.39756719141693,0.99993003,0.0017969080815841585,17.87535324381016,17.87544741221127,7.9359136,0.999995,0.99999509,17.873417235780998
0.306632,170.64370955622906,170.61523914608,0.9999313,0.0017969088599308538,17.912389972560547,17.91248377021992,7.9359283,0.99999558,0.99999566,17.910448203248432
0.31064093,172.87471834380258,172.8459098798565,0.99993257,0.001796909638277549,17.949287858530557,17.949381285448197,7.9359429,0.99999615,0.99999624,17.94734038425125
0.31467319,175.1187105047486,175.08956585467232,0.99993385,0.0017969103980921798,17.986065068065287,17.986158124241186,7.9359576,0.99999673,0.99999681,17.984111945966568
0.3187288,177.37569716926285,177.34621195366398,0.99993512,0.0017969111764388748,18.022731981933358,18.02282485273839,7.9359723,0.9999973,0.99999739,18.0207732491488
0.32280775,179.6456727722475,179.61584895485,0.9999364,0.00179691195478557,18.059291566068666,18.059384066131962,7.935987,0.99999788,0.99999796,18.057327262708124
0.32691003,181.9286317486046,181.8984648866253,0.99993768,0.001796912733132265,18.095744561954685,18.09583650590538,7.9360017,0.99999846,0.99999854,18.093774738922512
0.33103563,184.22456853323627,184.19406069015693,0.99993897,0.0017969135114789606,18.132096901459203,18.132188660039024,7.9360165,0.99999903,0.99999911,18.13012160511694
0.33518454,186.5334775610446,186.50262758158496,0.99994025,0.0017969142898256552,18.16836044831779,18.168451836155878,7.9360312,0.99999961,0.99999969,18.166379715847537
0.33935675,188.8553532669318,188.82416000512248,0.99994153,0.0017969150681723504,18.204543544219526,18.204634561315874,7.936046,1.0000002,1.0000003,18.202557407655966
0.34355224,191.190184520702,191.15864340527517,0.9999428,0.0017969158465190457,18.24064415008485,18.240734796439465,7.9360606,1.0000008,1.0000008,18.238652649085605
0.347771,193.53796575725733,193.50607557739,0.99994407,0.0017969166063336766,18.276654480337303,18.27674457057931,7.9360752,1.0000013,1.0000014,18.274657648047057
0.35201299,195.89867471620627,195.866434272418,0.99994531,0.0017969173846803718,18.31256322735391,18.312653132225048,7.9360896,1.0000019,1.000002,18.310561075471878
0.35627819,198.272300267353,198.239704806877,0.99994655,0.0017969181630270669,18.348355005352598,18.348444354111134,7.936104,1.0000025,1.0000026,18.346347547263573
0.36056659,200.65883684559967,200.62588510125602,0.99994776,0.0017969189413737621,18.38401257484262,18.384101738230285,7.9361182,1.0000031,1.0000031,18.381999837247395
0.36487814,203.05825662545683,203.02494734159,0.99994898,0.001796919719720457,18.419525555055344,18.419614162330404,7.9361324,1.0000036,1.0000037,18.41750758091333
0.36921282,205.47054847672868,205.436880406452,0.99995018,0.0017969204795350879,18.45489060931514,18.454979031219334,7.9361465,1.0000042,1.0000043,18.452867449202685
0.37357059,207.8956901390237,207.86166204603296,0.9999514,0.001796921257881783,18.490110703555906,18.49019875471836,7.9361607,1.0000048,1.0000048,18.4880824072188
0.37795141,210.33365935195033,210.299270010508,0.99995261,0.001796922017696414,18.525192325758027,18.525280191549616,7.9361748,1.0000053,1.0000054,18.523158953434574
0.38235525,212.7844394202149,212.749687614225,0.99995384,0.001796922777511045,18.560146968915344,18.560235946932142,7.9361891,1.0000059,1.000006,18.558108586678642
0.38678206,215.24800251832798,215.21289091096057,0.99995508,0.001796923537325676,18.594991131035137,18.595078255343253,7.9362034,1.0000065,1.0000065,18.59294779879258
0.39123178,217.72431525570224,217.6888427436336,0.99995633,0.001796924297140307,18.629735192886034,18.629822317194147,7.9362178,1.000007,1.0000071,18.627686965434755
0.39570439,220.21336650214192,220.1775359484636,0.99995759,0.0017969250569549375,18.664386569302764,18.66447369361088,7.9362322,1.0000076,1.0000077,18.66233349265345
0.40019981,222.71511173686386,222.67892215232158,0.99995886,0.0017969258353016332,18.698947113994016,18.699032384593448,7.9362468,1.0000082,1.0000082,18.696889234041002
0.40471801,225.22953426457448,225.19298062365473,0.99996014,0.0017969265951162641,18.733405704707685,18.733490975307117,7.9362614,1.0000087,1.0000088,18.731343084799395
0.40925891,227.75658956449058,227.71967899863597,0.99996143,0.0017969273549308948,18.767753072900355,18.767838343499786,7.9362761,1.0000093,1.0000094,18.765685770051878
0.41382246,230.2962498111228,230.2589773229112,0.99996271,0.0017969281147455257,18.801979950028613,18.802065220628045,7.9362908,1.0000099,1.0000099,18.79990800680979
0.4184086,232.8484816138838,232.81084626662403,0.999964,0.0017969288745601567,18.836069652714308,18.836153069605054,7.9363056,1.0000104,1.0000105,18.833993105766687
0.42301727,235.4132515821862,235.3752524527092,0.99996528,0.001796929652906852,18.870012912414023,18.870098183013454,7.9363203,1.000011,1.0000111,18.86793179943818
0.42764838,237.99050963014906,237.9521458114704,0.99996657,0.0017969304127214824,18.903818997671173,18.903902414561923,7.936335,1.0000116,1.0000116,18.90173336286112
0.43230187,240.58022236718503,240.5414886427553,0.99996785,0.001796931191068178,18.93750459186391,18.93758800875466,7.9363497,1.0000121,1.0000122,18.93541446894421
0.43697767,243.1823508376089,243.14325060447769,0.99996914,0.001796931969414873,18.9710845246617,18.971167941552448,7.9363645,1.0000127,1.0000128,18.968989957204887
0.44167569,245.7968449555397,245.7573773503467,0.99997043,0.0017969327292295038,19.004564357190592,19.004647774081338,7.9363793,1.0000133,1.0000134,19.002465399890678
0.44639585,248.4236602001943,248.3838243747175,0.99997173,0.001796933507576199,19.037932967198483,19.03801453038055,7.9363941,1.0000139,1.0000139,19.03582966004199
0.45113808,251.0627576158875,251.02255724749438,0.99997303,0.0017969342859228941,19.071171817598554,19.071253380780615,7.936409,1.0000144,1.0000145,19.069064202940588
0.45590228,253.71408155164042,253.673511359424,0.99997434,0.0017969350642695894,19.104262371303953,19.104343934486018,7.936424,1.000015,1.0000151,19.102150505822877
0.46068836,256.3775819215721,256.3366457113748,0.99997566,0.0017969358426162844,19.13719165235391,19.137273215535973,7.936439,1.0000156,1.0000157,19.135075598286246
0.46549624,259.0532142048993,259.0119112868144,0.99997699,0.0017969366209629792,19.169954099622366,19.17003380909575,7.9364542,1.0000162,1.0000162,19.167833915899976
0.47032581,261.7409171855454,261.69924688791394,0.99997832,0.001796937399309675,19.202553420526694,19.202633130000077,7.9364693,1.0000168,1.0000168,19.200429165487414
0.47517697,264.4406352125315,264.3985968810004,0.99997967,0.0017969381776563695,19.234995176192946,19.23507488566633,7.9364846,1.0000173,1.0000174,19.232866915322166
0.48004962,267.1523126348787,267.1099104328452,0.99998103,0.0017969389560030648,19.2672923425819,19.267370198346597,7.9365,1.0000179,1.000018,19.265160131610674
0.48494366,269.8758938016081,269.8331223576194,0.9999824,0.0017969397528818242,19.299459749363024,19.299539458836403,7.9365155,1.0000185,1.0000186,19.2973236343136
0.48985897,272.611311931545,272.56817554341814,0.99998377,0.0017969405312285194,19.331515933623145,19.331595643096527,7.936531,1.0000191,1.0000191,19.32937595815331
0.49479545,275.35851137371066,275.31500955649153,0.99998516,0.0017969413466393425,19.36347387132306,19.363551727087756,7.9365467,1.0000197,1.0000197,19.361330069329856
0.49975299,278.1174309120282,278.07355820178003,0.99998654,0.0017969421435181019,19.39533726988012,19.39541512564482,7.9365625,1.0000203,1.0000203,19.39318967474782
0.50473145,280.8879926351272,280.843753534303,0.99998795,0.0017969429774609895,19.42711354412907,19.427191399893772,7.9365785,1.0000209,1.0000209,19.424962184063084
0.50973072,283.67013532693096,283.62552431113437,0.99998935,0.0017969438114038773,19.458802694069906,19.458880549834607,7.9365945,1.0000215,1.0000216,19.456647605609128
0.51475068,286.4637922062648,286.4188139147388,0.99999078,0.001796944645346765,19.49040842711999,19.490484429176007,7.9366108,1.0000221,1.0000222,19.488249671057247
0.5197912,289.26889092685616,289.22354497156,0.99999222,0.0017969454792896528,19.521925182153282,19.522001184209294,7.9366271,1.0000227,1.0000228,19.519762824261424
0.52485215,292.0853591424325,292.03965040380496,0.99999368,0.00179694631323254,19.553349251752405,19.553425253808417,7.9366436,1.0000234,1.0000234,19.5511833544387
0.52993339,294.91311894162334,294.8670471739615,0.99999515,0.0017969471471754278,19.584671367373947,19.584747369429962,7.9366603,1.000024,1.000024,19.58250198589088
0.53503479,297.7520979781562,297.70566295617,0.99999664,0.0017969479996503795,19.61588596789186,19.615960116239194,7.936677,1.0000246,1.0000247,19.613713154213027
0.54015621,300.60221834066067,300.55542526182364,0.99999813,0.0017969488335932674,19.646989345888773,19.647063494236107,7.9366938,1.0000252,1.0000253,19.644813161095602
0.5452975,303.46339655266837,303.4162453377,0.99999963,0.001796949667536155,19.677987062490743,19.678061210838074,7.9367106,1.0000259,1.0000259,19.67580755062114
0.55045852,306.33555470280885,306.28803978946434,1.0000011,0.0017969505014790424,19.708880971406447,19.708955119753774,7.9367274,1.0000265,1.0000265,19.706698163520215
0.55563912,309.21860931461396,309.1707416767968,1.0000026,0.00179695133542193,19.73967663376193,19.739748928400584,7.9367442,1.0000271,1.0000271,19.737490589178677
0.56083914,312.1124713465172,312.06424546753203,1.0000041,0.0017969521508327535,19.77037404955721,19.770446344195857,7.9367609,1.0000277,1.0000278,19.768184827652732
0.56605843,315.01705732205056,314.96847321198277,1.0000056,0.0017969529847756413,19.800967657666217,19.80103995230487,7.9367776,1.0000283,1.0000284,19.798775297483015
0.57129684,317.93228376474553,317.88334145578085,1.0000071,0.0017969538001864648,19.831451896962914,19.831524191601563,7.9367941,1.0000289,1.000029,19.829256455048995
0.57655419,320.8580505028402,320.80874428619126,1.0000086,0.0017969545970652238,19.861817498903882,19.861889793542527,7.9368106,1.0000295,1.0000296,19.85961899097795
0.58183033,323.79427405986615,323.74460972696187,1.00001,0.0017969554124760473,19.892055194945698,19.89212563587566,7.9368268,1.0000301,1.0000302,19.88985361979213
0.58712508,326.74085426406157,326.6908260464664,1.0000115,0.0017969562093548067,19.922152009127586,19.922222450057554,7.936843,1.0000307,1.0000308,19.91994741653303
0.59243828,329.69770207386017,329.6473099906644,1.0000129,0.001796957006233566,19.95210423403218,19.952174674962144,7.936859,1.0000313,1.0000313,19.949896632219208
0.59776975,332.66471731749994,332.61396141138,1.0000143,0.001796957803112325,19.981915577076844,19.981984164298126,7.9368749,1.0000319,1.0000319,19.97970496454337
0.60311931,335.6417998232189,335.5906741291362,1.0000157,0.0017969585999910844,20.01159345309631,20.01166204031759,7.9368905,1.0000325,1.0000325,20.00937987742833
0.60848678,338.6288494192551,338.5773539193848,1.0000171,0.0017969593783377794,20.041143423216624,20.041210156729225,7.9369061,1.0000331,1.0000331,20.038926906658624
