ReTau,MaBulk,MaCent,uTau,expMu
547.0421544933256,3.0,3.4,0.050879653591479834,0.75
y,ypl,yst,rho,mu,u,u_fav,P,T,T_fav,ust
0.067478991,36.91385261967573,35.831756517635014,0.9601929303223897,0.00184791772680808,15.21615371472663,15.230834435747203,0.080759059,1.0142266,1.0156671,14.966390371183214
0.069847994,38.20979712479688,37.07687771482578,0.9594789202173737,0.0018478699966587556,15.321396176536485,15.33629918680633,0.080696314,1.0141916,1.0156332,15.068490561978317
0.072235629,39.51593411934055,38.332438251639566,0.9588355444005988,0.001847821380173193,15.421317847403587,15.436447470851512,0.080639405,1.014156,1.0155979,15.165424233799554
0.074641995,40.83231776048004,39.59717304146715,0.958193634940147,0.001847772952269809,15.516412441381133,15.531733496950006,0.080582588,1.0141205,1.0155623,15.257672190935764
0.07706719,42.159001658346476,40.87247169840259,0.9576172323128197,0.0018477257124341478,15.607118640701108,15.622630735306487,0.080531302,1.0140858,1.0155268,15.345661295067782
0.07951131,43.49603832898671,42.1570881842571,0.9570426218987763,0.0018476803772784873,15.693830709054081,15.709500037434365,0.080480237,1.0140525,1.0154922,15.429775127769963
0.081974453,44.84348138253186,43.45238110474019,0.9565284962870517,0.0018476376822733234,15.776905567109086,15.792728984588777,0.080434361,1.0140211,1.0154589,15.510360707765534
0.084456716,46.20138388207092,44.757128052352755,0.9560161724726391,0.001847598080015883,15.856669081864611,15.872614355519852,0.080388776,1.0139919,1.0154272,15.587734864982117
0.086958195,47.56979834365073,46.07265784040715,0.9555595797825309,0.0018475620796780479,15.933419997492974,15.94948241031052,0.080348037,1.0139654,1.0153976,15.662187940796539
0.089478984,48.94877618923381,47.39777660658432,0.9551047793057064,0.0018475299641330853,16.007428166460354,16.023575682058564,0.080307637,1.0139416,1.0153703,15.733982259195747
0.092019181,50.33837102895129,48.7337806256408,0.9547014067244993,0.0018475021105453524,16.078932977189044,16.095157733879176,0.080271763,1.013921,1.0153456,15.803350467462954
0.094578878,51.7386331906814,50.07950928047854,0.9542998742767175,0.001847478669780591,16.148144336768535,16.164414298168953,0.080236265,1.0139036,1.0153236,15.870496664725652
0.09715817,53.14961464342879,51.436225021007004,0.9539458786090816,0.0018474598492791983,16.21524699488435,16.231552530426338,0.080204989,1.0138895,1.0153044,15.935600433280934
0.099757151,54.57136680915601,52.802799762837935,0.953593694322786,0.0018474456867576088,16.28040820896453,16.29671826497755,0.080174106,1.0138789,1.0152883,15.998824378783876
0.10237591,56.0039383746148,54.1804581322914,0.9532853665497865,0.0018474362953651302,16.343780888855182,16.360085441686078,0.08014715,1.0138717,1.0152752,16.060317059930917
0.10501455,57.44738568514706,55.568106785067,0.9529786680615902,0.0018474316185271085,16.40550516915818,16.42177611326969,0.080120577,1.0138679,1.0152652,16.120214665019756
0.10767315,58.90175195708302,56.966933878588506,0.9527123183323486,0.0018474316185271085,16.465709588484515,16.481938669103457,0.080097635,1.0138676,1.0152583,16.178642065606923
0.11035181,60.36709189463811,58.37587575119899,0.9524472720309496,0.0018474361067829517,16.524511089454265,16.540673935345527,0.08007504,1.0138705,1.0152543,16.23571288199709
0.11305062,61.84345473160624,59.79609053784,0.9522191338223618,0.0018474449701453314,16.58201580486549,16.598107305931393,0.080055772,1.0138766,1.0152532,16.291530136795146
0.11576966,63.330884231359775,61.2265362859558,0.9519918581763167,0.0018474580388902863,16.638321809285298,16.654322311303975,0.0800368,1.0138858,1.0152549,16.346189019551467
0.11850903,64.82943509811416,62.668339447243504,0.9517983470618151,0.0018474752941596,16.693521674098655,16.709427639310167,0.080020881,1.013898,1.0152594,16.39977931185885
0.12126881,66.33915109524175,64.1204891638675,0.9516053247327543,0.0018474965285128749,16.747701288255097,16.76349483131756,0.080005217,1.0139132,1.0152665,16.45238438558042
0.1240491,67.86008692695799,65.584079380932,0.9514432683989863,0.0018475216853754586,16.800939858268745,16.816617244879993,0.079992359,1.0139311,1.0152763,16.504081106962317
0.12684997,69.39228088621373,67.05813177726131,0.9512814324978681,0.0018475505761651723,16.853309711676044,16.868852859951968,0.07997972,1.0139519,1.0152885,16.554939698448287
0.12967152,70.93578767722437,68.54370414724801,0.9511479940724704,0.001847583106590927,16.904877672831333,16.920281472674247,0.079969657,1.0139752,1.0153032,16.60502498473012
0.13251383,72.49065106336228,70.039853561925,0.9510144406387334,0.0018476190880705441,16.955706045617916,16.970952611685927,0.079959771,1.0140011,1.0153203,16.654397373133627
0.13537698,74.05691480799986,71.5475881587438,0.9509067161611445,0.001847658407454717,17.0058518272792,17.02093624601684,0.079952233,1.0140294,1.0153396,16.703112024460413
0.13826106,75.63462814493096,73.065999724893,0.9507983495536624,0.0018477008761612677,17.0553690669253,17.070275614955083,0.079944813,1.01406,1.0153611,16.75122121426443
0.14116614,77.22382936710643,74.59605491657459,0.9507132913028971,0.001847746399899106,17.10430925861751,17.11903479126393,0.079939515,1.0140929,1.0153846,16.79877468471215
0.14409232,78.8245731787417,76.1368804460256,0.9506270542166563,0.001847794808944272,17.152722127537128,17.16725544189373,0.079934276,1.0141278,1.0154102,16.845820511683776
0.14703967,80.43689787278763,77.6894139254461,0.9505618061522946,0.001847845933572806,17.20065228876779,17.214993581376792,0.079930952,1.0141647,1.0154376,16.892401802168433
0.15000827,82.0608472126165,79.25280123021761,0.9504948425468752,0.0018478995852025286,17.24813570953551,17.26227770833482,0.079927625,1.0142035,1.0154669,16.93855331626862
0.1529982,83.69646496160073,80.82795610168199,0.9504467594771185,0.0018479555563930446,17.29519715415983,17.309143200367167,0.079926016,1.014244,1.0154978,16.984298995087347
0.15600953,85.34378941269112,82.41406234639001,0.9503965966732306,0.0018480135454128682,17.341853525271553,17.355599098415887,0.079924348,1.0142859,1.0155302,17.029655232978083
0.15904235,87.00286979968156,84.012006124245,0.9503634742715804,0.0018480733448216031,17.388115829234923,17.401665253245064,0.079924216,1.0143292,1.015564,17.074632646506597
0.16209673,88.67374441552289,85.6209970436544,0.9503279079427253,0.0018481347094624174,17.433993500076433,17.447343630276883,0.079923973,1.0143737,1.0155989,17.11924028934645
0.16517274,90.35645155316591,87.24187764609061,0.9503076377229653,0.0018481975073277872,17.479495578738142,17.492651132142147,0.0799251,1.0144191,1.0156349,17.163486766635323
0.16827045,92.05102950556142,88.873885777041,0.950284645639181,0.0018482616252684053,17.524632481957635,17.537591100058574,0.079926077,1.0144656,1.0156718,17.207382049878028
0.17138994,93.7575220360818,90.51784520581319,0.9502755312283102,0.0018483269689931819,17.569416788436907,17.582183188248024,0.079928294,1.0145129,1.0157098,17.250938233711178
0.17453128,95.47596743767788,92.17301802946162,0.9502636470332737,0.0018483934819274637,17.61386382846901,17.626436437652558,0.079930347,1.0145611,1.0157486,17.294170118131827
0.17769453,97.20639853287888,93.8401916509161,0.9502644329235906,0.0018484610886383799,17.657987556551465,17.67037128866291,0.07993353,1.0146101,1.0157882,17.337091182733367
0.18087977,98.9488590850572,95.5186687844071,0.9502624681977984,0.0018485296759766228,17.701803106435108,17.71399796147445,0.07993654,1.0146598,1.0158285,17.379716127256586
0.18408706,100.7033819167421,97.20921171762478,0.9502721480663362,0.0018485991496511043,17.74532757729296,17.757339648068978,0.07994058,1.0147102,1.0158695,17.42206159798078
0.18731647,102.4700053208844,98.9111451487159,0.9502791635750191,0.0018486693399378624,17.788582981853512,17.80041384070395,0.079944439,1.0147611,1.0159111,17.46414909692249
0.19056806,104.24876212001335,100.62521441526201,0.9502969706995174,0.0018487401336875918,17.83159270864077,17.843248644916628,0.079949241,1.0148125,1.015953,17.50600150519948
0.19384189,106.03968513665822,102.35077036276179,0.9503123818169518,0.0018488114177509845,17.87437601879217,17.885858211746758,0.079953875,1.0148642,1.0159954,17.547637697405907
0.19713803,107.84281266376985,104.08853090568691,0.9503379711723933,0.0018488832298444763,17.916943132503075,17.92825787148739,0.079959398,1.0149163,1.0160383,17.58906767132568
0.20045653,109.65817205345596,105.837860581173,0.9503614712096751,0.0018489555699680673,17.959298766786734,17.970447820680743,0.079964782,1.0149687,1.0160816,17.63029601638621
0.20379746,111.48580159866735,107.599444259977,0.9503945169390992,0.001849028494696411,18.0014435112698,18.012432972882287,0.079971008,1.0150217,1.0161253,17.671323230165395
0.20716087,113.32572865151174,109.3726715696783,0.9504256171107875,0.0018491020228877258,18.043379331374467,18.05421136266983,0.079977113,1.015075,1.0161696,17.712151136651336
0.21054681,115.17798056409687,111.1581925504362,0.9504655920926401,0.0018491761734002279,18.08511487495835,18.095794389492056,0.079984006,1.0151289,1.0162145,17.752788098028834
0.21395534,117.04259015895201,112.955432430862,0.9505037748612091,0.0018492508896592657,18.12666566885672,18.137193845882077,0.079990788,1.0151831,1.0162598,17.793249296923374
0.21738651,118.91958478818488,114.7650254380476,0.9505502669822752,0.0018493260019408777,18.16805018803813,18.178430565315075,0.079998301,1.0152376,1.0163056,17.83355289123531
0.22084037,120.8089918039032,116.5864257674327,0.9505951489865946,0.001849401359379321,18.209281600831222,18.219513981817542,0.0800057,1.0152924,1.0163516,17.87371188395994
0.22431698,122.71084402863623,118.4202491469644,0.9506477653017159,0.0018494768488252899,18.25036501733369,18.26045254670488,0.080013763,1.0153472,1.0163977,17.913731324044935
0.22781637,124.62515787364862,120.26594300781059,0.9506987619160621,0.0018495523759876936,18.29129984791887,18.301243704928243,0.080021701,1.015402,1.0164441,17.9536105313181
0.2313386,126.55196616146965,122.124079543182,0.950756659030752,0.0018496280162994046,18.332082358284616,18.341886670318758,0.080030233,1.015457,1.0164905,17.993345526398173
0.2348837,128.49128530336395,123.994111671949,0.9508126010036779,0.0018497038074768587,18.37270684870658,18.38237417081434,0.080038619,1.0155121,1.0165372,18.0329303378108
0.23845173,130.44314812186076,125.87658658339708,0.9508745234102352,0.0018497797872364906,18.413165457496024,18.422701292859518,0.080047528,1.0155673,1.0165842,18.072356938874986
0.24204271,132.4075655578032,127.77098705618519,0.9509342798264065,0.001849855955578301,18.453448750626446,18.46285585083674,0.080056275,1.0156226,1.0166314,18.111615870386615
0.24565669,134.384564963299,129.6778406366891,0.9509993457942314,0.0018499323125022895,18.49354552519139,18.502829393430602,0.080065489,1.0156781,1.0166788,18.15069600272666
0.24929371,136.3741682200343,131.5966625544429,0.9510622457716706,0.0018500089145831098,18.53344752641767,18.542610521192426,0.080074541,1.0157338,1.0167265,18.1895891116072
0.2529538,138.3763917392738,133.52794923193002,0.951129956931294,0.0018500857618207619,18.573151806172014,18.5821980548689,0.080084022,1.0157897,1.0167745,18.228292180712817
0.25663699,140.39125193228207,135.47123994650943,0.9511955883567859,0.0018501628730734638,18.612662295298783,18.621592780628898,0.080093349,1.0158457,1.0168228,18.266809004000546
0.26034331,142.41876521032376,137.4270247244357,0.9512657051075013,0.0018502401540501261,18.651987838197822,18.660805704836662,0.080103069,1.0159019,1.0168712,18.305148285357486
0.26407279,144.45894798466352,139.39487307809858,0.9513339433886786,0.0018503174916014418,18.691141996282216,18.69984862002531,0.080112644,1.0159582,1.0169198,18.34332336713176
0.26782547,146.51182213698755,141.37525516603392,0.95140638905826,0.001850394866869193,18.730140296387237,18.73873921499452,0.08012258,1.0160144,1.0169685,18.38134943102606
0.27160135,148.5773876672958,143.36773305221502,0.9514771096027557,0.0018504722609951625,18.768998068805935,18.777490658072942,0.08013238,1.0160707,1.0170173,18.419241463210213
0.27540047,150.6556664572745,145.3727709179932,0.9515518937752313,0.0018505497116957851,18.807724157938154,18.816113169455942,0.08014253,1.016127,1.0170662,18.457008271670908
0.27922286,152.74667491818823,147.38998692713682,0.9516254895282034,0.001850627124679972,18.846320332663854,18.854606945685738,0.080152585,1.0161833,1.0171151,18.494652002224658
0.28306851,154.85040757961548,149.41982469458458,0.9517034939341729,0.0018507044622312876,18.884782072512017,18.892969038629055,0.080163012,1.0162396,1.017164,18.532168726457147
0.28693746,156.96688632324242,151.46192386822318,0.9517809520505317,0.0018507816677750784,18.923102301962764,18.93119197968158,0.08017339,1.0162958,1.0172129,18.56955184718115
0.29082971,159.0961111490691,153.51667563759312,0.9518627708997468,0.0018508587790277804,18.96127021119407,18.96926712098569,0.080184135,1.0163519,1.0172618,18.60679080262397
0.29474529,161.23809846836005,155.5837064480664,0.9519440338753231,0.0018509358902804817,18.999273614588386,19.00718208038162,0.080194836,1.016408,1.0173107,18.643873409265534
0.29868419,163.39284281069382,157.6633499149849,0.9520290537899754,0.0018510130769660552,19.037103274661433,19.044927620385096,0.080205863,1.0164641,1.0173597,18.680790225183262
0.30264643,165.56035511691346,159.7552441597657,0.9521132111420847,0.0018510904333755886,19.074755653653273,19.08249882744064,0.080216832,1.0165204,1.0174089,18.717537451738377
0.306632,167.7406299165974,161.85972727816,0.9522007133200552,0.0018511679783673003,19.11223212735944,19.11989629117492,0.080228096,1.0165769,1.0174583,18.75411627952106
0.31064093,169.93368362101035,163.97647451445,0.9522874391917369,0.0018512457119411905,19.14953328540659,19.15712001158793,0.080239311,1.0166335,1.0175078,18.790527253709993
0.31467319,172.1394998188876,166.1058099102311,0.9523773182087146,0.001851323634097259,19.186661289759126,19.194171757559637,0.080250803,1.0166902,1.0175575,18.826772445763243
0.3187288,174.35808945107226,168.247409903456,0.9524663921673189,0.0018514016694026341,19.223621250514732,19.231055656476634,0.080262238,1.016747,1.0176074,18.862856758293784
0.32280775,176.58944704714284,170.4015890299975,0.9525582071580042,0.0018514797989990985,19.260423584411,19.267781535449853,0.080273913,1.0168038,1.0176573,18.89879026198721
0.32691003,178.83356713667771,172.56802437828603,0.9526490829139204,0.0018515578908791274,19.297081263234354,19.304360793927977,0.080285512,1.0168607,1.0177072,18.93458556839498
0.33103563,181.09044424925537,174.74702215727402,0.9527423546769005,0.0018516359261845031,19.33360529334904,19.34080483135968,0.080297311,1.0169175,1.0177571,18.97025339073364
0.33518454,183.36007291445426,176.9382741583464,0.952834629700942,0.0018517137917659179,19.370001374479397,19.377118954384866,0.080309021,1.0169742,1.017807,19.005799292728828
0.33935675,185.64244766185286,179.14207437789747,0.9529290419632844,0.0018517914499069366,19.406272258216486,19.413307093847916,0.080320903,1.0170307,1.0178567,19.041226008225664
0.34355224,187.9375575506081,181.3581423968848,0.9530225341589144,0.0018518688063164704,19.442423644284652,19.449374359846505,0.080332694,1.017087,1.0179063,19.076539242174047
0.347771,190.24539711029834,183.58676331905,0.9531181444247888,0.0018519458044198652,19.478468504470317,19.48533470687816,0.080344648,1.0171431,1.0179556,19.11175181664209
0.35201299,192.5659444592375,185.8276503807402,0.9532130550566005,0.001852022481933557,19.51442629645313,19.521208378791396,0.080356529,1.0171989,1.0180048,19.146882756843993
0.35627819,194.8991886565824,188.08104501751382,0.9533100454225436,0.0018520989897232876,19.55032021221489,19.557020139905767,0.080368582,1.0172546,1.0180539,19.18195455759524
0.36056659,197.2451242319116,190.346672470241,0.9534064607467915,0.0018521755352294547,19.586171478315205,19.592792002949757,0.080380595,1.0173104,1.0181031,19.21698769371387
0.36487814,199.6037238331173,192.6247381464164,0.953504821628775,0.0018522522693177996,19.62198992186501,19.62853458120317,0.08039279,1.0173663,1.0181525,19.251991515710444
0.36921282,201.9749765193564,194.9149759273998,0.9536025787169786,0.0018523292108465412,19.657767484633336,19.664239619892825,0.080404954,1.0174223,1.0182022,19.286957948573438
0.37357059,204.35886040894277,197.21759367498692,0.953701945921929,0.0018524063598156786,19.69348117118061,19.69988844750795,0.080417274,1.0174785,1.0182521,19.32186428488167
0.37795141,206.75535362019025,199.53231118687918,0.9538003643080822,0.0018524836407923409,19.729098552040753,19.735442934858135,0.080429532,1.0175348,1.0183022,19.35667849502932
0.38235525,209.16443974183412,201.85931538294,0.9538997123449761,0.0018525610349183104,19.764582284192233,19.770873600610578,0.080441884,1.0175912,1.0183525,19.39136365641726
0.38678206,211.58609142176672,204.19832800423418,0.953997594025547,0.0018526385044771504,19.799908782568806,19.80615292885468,0.080454127,1.0176476,1.018403,19.425896380342405
0.39123178,214.02027583745877,206.5495310984438,0.9540959932436436,0.0018527160117524269,19.83506428921517,19.841265196212948,0.080466427,1.0177041,1.0184537,19.460263221285135
0.39570439,216.46698204806717,208.91273812821672,0.9541931657061236,0.0018527934247366136,19.87004487328695,19.87620450641882,0.080478626,1.0177605,1.0185043,19.49446074971296
0.40019981,218.92616629021956,211.28816302423078,0.9542913061554573,0.0018528706302804044,19.9048446385176,19.910962997783553,0.080490902,1.0178168,1.0185549,19.528483854658315
0.40471801,221.3978121526513,213.67564905201803,0.9543889386512935,0.0018529474586598388,19.939461619484913,19.945538704884957,0.080503119,1.0178728,1.0186053,19.562331301499537
0.40925891,223.88187587199002,216.0753831024795,0.9544880758395659,0.001853023853300263,19.973899747033283,19.97993162772304,0.080515444,1.0179285,1.0186555,19.596007455904278
0.41382246,226.37833009612805,218.48718085274578,0.9545872034438099,0.0018530997953434597,20.008162952007066,20.014149627986537,0.080527748,1.0179838,1.0187053,19.629516465126386
0.4184086,228.88714200253608,220.91120526456,0.9546880561731398,0.0018531753225058637,20.042263026939388,20.048200567364198,0.080540178,1.0180389,1.0187549,19.662870040658657
0.42301727,231.40827876868482,223.34726400098322,0.9547891676712327,0.0018532504159292577,20.07620783351899,20.08210016923352,0.080552608,1.0180936,1.0188043,19.69607599441691
0.42764838,233.9416911607804,225.7954922253054,0.9548920713826093,0.0018533251133300776,20.110009164278992,20.11585039901668,0.08056517,1.0181481,1.0188533,19.729145861734175
0.43230187,236.48734635629356,228.2556770022529,0.9549952626148336,0.001853399471282976,20.143667019219397,20.149457152980236,0.080577744,1.0182023,1.0189022,19.76207942425139
0.43697767,239.04520606227345,230.7279197004183,0.955099996875607,0.0018534736783701324,20.177177467495827,20.182918465702013,0.080590444,1.0182564,1.0189511,19.794872367425555
0.44167569,241.6152210449262,233.21195480023323,0.955204721552352,0.001853547923173724,20.210534612841727,20.21622451007107,0.080603151,1.0183105,1.019,19.82751829726731
0.44639585,244.19734754087938,235.70785621915502,0.9553104429680357,0.0018536223377012759,20.243726662723976,20.249365458976474,0.080615956,1.0183648,1.0190491,19.860005037396796
0.45113808,246.7915472571823,238.21539679512958,0.9554156564302217,0.0018536969785274422,20.27674575545383,20.282333450729485,0.080628739,1.0184192,1.0190985,19.892324378100085
0.45590228,249.3977654896194,240.73463993119998,0.9555213682618772,0.0018537718456522224,20.30958796018692,20.315126519907917,0.08064158,1.0184738,1.019148,19.924472210023865
0.46068836,252.0159530043968,243.26541509412124,0.9556263708754418,0.001853846788209874,20.34226506945636,20.347750562778323,0.080654371,1.0185285,1.0191976,19.95646012913347
0.46549624,254.64606603814218,245.8078357964328,0.9557317951862494,0.0018539216553346539,20.374784944950893,20.380219337296015,0.080667197,1.0185831,1.0192473,19.98829607742795
0.47032581,257.2880444162185,248.36173816141772,0.9558366348713336,0.0018539962961608202,20.407165275470202,20.41254856683848,0.080679967,1.0186376,1.0192968,20.019997600908496
0.47517697,259.94183343441034,250.92720623548817,0.9559419058376892,0.0018540706918301548,20.43942178439177,20.444755940205393,0.080692764,1.0186918,1.0193462,20.051580178480386
0.48004962,262.60737838850224,253.50406087352943,0.9560465825942931,0.0018541447857680041,20.471564298826536,20.476847353663313,0.080705501,1.0187459,1.0193955,20.08305341420586
0.48494366,265.2846245742788,256.09236498743445,0.9561515947918858,0.0018542186156908032,20.503596749618872,20.508830668900988,0.080718254,1.0187997,1.0194446,20.114421139657548
0.48985897,267.97350634668135,258.6919502974075,0.9562560415318115,0.001854292106165682,20.535515205924394,20.54069998965186,0.080730948,1.0188533,1.0194936,20.145679558288762
0.49479545,270.6739690014946,261.302892259987,0.9563608620488392,0.0018543652760508577,20.56731377147656,20.572449419649363,0.080743659,1.0189067,1.0195423,20.17682301841513
0.49975299,273.3859523640814,263.9250313117704,0.9564653375408497,0.0018544380876298944,20.598984584586614,20.60407109720476,0.080756328,1.0189598,1.0195909,20.207843994686968
0.50473145,276.10937984854024,266.558430156614,0.9565703880745554,0.00185451055976101,20.630521748988,20.6355571606293,0.08076903,1.0190127,1.0196393,20.238736887317373
0.50973072,278.8441912802341,269.20294335678716,0.9566753715200634,0.0018545827113024228,20.661929195525087,20.666909575345173,0.080781713,1.0190654,1.0196875,20.269505673581687
0.51475068,281.5903210141044,271.8586070652996,0.9567811025197753,0.001854654598828786,20.69321085504225,20.698132272196748,0.080794447,1.0191178,1.0197355,20.300154271064677
0.5197912,284.3476979346711,274.52526886553596,0.9568869293597698,0.0018547262411983175,20.724360831272936,20.729221320339658,0.08080718,1.0191701,1.0197834,20.330676900178347
0.52485215,287.1162509264541,277.202940880831,0.9569935037539682,0.0018547976949856708,20.755369297106203,20.760166892662966,0.080819968,1.0192222,1.0198312,20.361063825580192
0.52993339,289.89590340355176,279.89144753259546,0.9571000877321948,0.0018548689790490636,20.78622249458676,20.790957196633556,0.08083275,1.0192743,1.019879,20.391301401388947
0.53503479,292.68658425048403,282.59080173032044,0.9572071700798906,0.0018549400368138421,20.816908631181473,20.82157847429612,0.080845567,1.0193261,1.0199266,20.4213778716616
0.54015621,295.4882168813492,285.3008197195926,0.9573139265706259,0.0018550108305635713,20.84741787977942,20.85202089853974,0.080858344,1.0193778,1.019974,20.45128332702379
0.5452975,298.3007192398242,288.02147175339996,0.957420673477333,0.0018550812848653795,20.877738447847488,20.882276607675657,0.080871107,1.0194292,1.0200212,20.48100587096069
0.55045852,301.12401474000734,290.75258108954915,0.9575265865735816,0.0018551513431446132,20.907856577430362,20.91233184374857,0.080883783,1.0194803,1.0200683,20.510531690227676
0.55563912,303.9580213255755,293.4941229060264,0.9576320204684176,0.0018552209488266191,20.93776637226149,20.94217677964755,0.080896398,1.0195312,1.0201151,20.53985479984968
0.56083914,306.8026514697839,296.245945775574,0.9577364001201455,0.0018552900076203081,20.967459970652122,20.971807484528224,0.080908899,1.0195816,1.0201615,20.56896748553214
0.56605843,309.6578231163093,299.0080538766475,0.9578402814024042,0.0018553584629510266,20.99693540718008,21.00121806212403,0.080921329,1.0196315,1.0202076,20.5978679760778
