ReTau,MaBulk,MaCent,uTau,expMu
543.6279315541897,4.0,4.5,0.049203074320887254,0.75
y,ypl,yst,rho,mu,u,u_fav,P,T,T_fav,ust
0.065128523,35.40568424366946,33.65484447920207,0.9360088852178254,0.0018738745615827126,15.466868087080885,15.502214658895843,0.046073944,1.0251225,1.0290928,15.013659721393445
0.067478991,36.683464300693785,34.84844793725364,0.9348586601707509,0.0018738508083021473,15.594203219823601,15.629113030312228,0.046016191,1.0251041,1.0290675,15.134661903586595
0.069847994,37.971320501429446,36.05013664982368,0.9336920086705538,0.0018738107768149325,15.714673944098724,15.749170569023631,0.045957155,1.025074,1.0290314,15.249126301382024
0.072235629,39.269305577785836,37.262338198920986,0.9326323157798948,0.0018737578821294563,15.828862337355586,15.863060606939845,0.045902994,1.0250346,1.0289866,15.357610618288517
0.074641995,40.577473348928166,38.4828852440493,0.9315640176677702,0.0018736947803633535,15.937296415380972,15.971203849479897,0.045848113,1.0249878,1.0289349,15.460620910102788
0.07706719,41.895877090393725,39.7140539573713,0.9305947356017704,0.0018736242035233353,16.04045643271845,16.07415839185185,0.045797873,1.0249356,1.028878,15.558616631583746
0.07951131,43.22456899046396,40.9538133157293,0.9296229709013782,0.0018735481816421645,16.13878240252368,16.172272992750894,0.045747351,1.0248795,1.0288173,15.652018806873468
0.081974453,44.56360232467614,42.20429054701211,0.9287425970129055,0.0018734688965307566,16.232677551633067,16.26601855771129,0.045701216,1.0248211,1.028754,15.741212454684865
0.084456716,45.913029824939635,43.463586456395284,0.927864248431437,0.001873387998776499,16.322514824222427,16.355691206441026,0.045655131,1.0247614,1.0286895,15.826553654946807
0.086958195,47.27290367953588,44.733680771288846,0.9270698894247708,0.0018733072148558539,16.408637694764302,16.441691726904516,0.045613168,1.0247019,1.0286246,15.908369707757965
0.089478984,48.64327498949043,46.012796732906644,0.9262806916843414,0.001873227834883102,16.491361793942634,16.524272339113846,0.045571498,1.0246434,1.0285605,15.98696142234293
0.092019181,50.024197030340595,47.30277929960807,0.925568334278321,0.0018731511869170604,16.57097592484943,16.603771843036906,0.045533674,1.0245869,1.0284978,16.062603662814187
0.094578878,51.41571981585606,48.6019762952206,0.9248632754440858,0.0018730780677930197,16.647743079181424,16.680399371947217,0.045496311,1.024533,1.0284373,16.135546935846317
0.09715817,52.81789499069033,49.9121057797987,0.9242283276984065,0.0018730094071521522,16.721901859915395,16.7544376317568,0.045462513,1.0244824,1.0283793,16.20601825720163
0.099757151,54.230773655868965,51.23163261516001,0.9236021065059487,0.0018729456793011782,16.793668920180185,16.82605795322326,0.045429284,1.0244353,1.0283244,16.27422396667235
0.10237591,55.65440419427788,52.5621581012801,0.9230397711496416,0.001872887453408163,16.86323977621401,16.895493858340057,0.045399344,1.0243922,1.0282727,16.340350108678404
0.10501455,57.08884259959403,53.9022641288535,0.9224870490016962,0.0018728349002235254,16.93078982356113,16.96288273689622,0.045370041,1.0243532,1.0282247,16.40456376864426
0.10767315,58.534131818423994,55.2534362902665,0.9219924167652487,0.0018727883043312985,16.996476979183196,17.028415837103967,0.045343755,1.0243186,1.0281803,16.46701521561782
0.11035181,59.99032621356094,56.614359603157695,0.9215078457313387,0.00187274768470375,17.0604435106132,17.092202704963718,0.045318136,1.0242883,1.0281397,16.527839936849553
0.11305062,61.45747471151871,57.9864203026218,0.9210759420127538,0.0018727131362022249,17.12281888130619,17.154401460676443,0.045295273,1.0242624,1.0281029,16.587161052454928
0.11576966,62.93562080253181,59.368389250485,0.9206541834956145,0.0018726846019099163,17.183722189511222,17.21510315546327,0.045273083,1.0242409,1.02807,16.6450918984938
0.11850903,64.42481884939342,60.761559966891305,0.9202801550246513,0.0018726621766881682,17.24326379418604,17.27444213052322,0.045253408,1.0242238,1.0280409,16.701737333068984
0.12126881,65.92511234233804,62.164794341126104,0.9199162064226498,0.0018726457846479061,17.301547957108408,17.332498462153445,0.045234405,1.0242111,1.0280157,16.757196466653603
0.1240491,67.43655564415883,63.57928714208399,0.9195954332593675,0.0018726355016782043,17.358673249354766,17.389392264799667,0.045217695,1.0242028,1.0279944,16.81156279773186
0.12684997,68.95918680881101,65.00397537156901,0.919284385302991,0.001872631289834526,17.414732754539568,17.445196094903725,0.04520164,1.024199,1.0279771,16.864924616007272
0.12967152,70.49306019908775,66.4399678688064,0.9190121821749649,0.0018726331680891392,17.469812036421953,17.500015230440034,0.045187665,1.0241996,1.0279637,16.917362952460536
0.13251383,72.03821930522352,67.8862825263289,0.9187491255947006,0.0018726410036361627,17.52398995186307,17.553912065883797,0.045174313,1.0242045,1.0279542,16.968952583271683
0.13537698,73.59470761745291,69.3439433386206,0.9185209658941099,0.0018726547205865213,17.57733682167209,17.606975213584136,0.045162839,1.0242137,1.0279484,17.019760187527957
0.13826106,75.1625740622897,70.8120568638882,0.9183014674142569,0.00187267407230072,17.62991585328154,17.659253857459607,0.045151952,1.0242269,1.0279462,17.069845908392214
0.14116614,76.74185669368916,72.2915741475306,0.9181135525238172,0.0018726988500838019,17.681781514832625,17.71081872479805,0.045142768,1.0242441,1.0279475,17.11926163000159
0.14409232,78.33260987444439,73.7816842710096,0.9179340561906028,0.001872728807296272,17.732982177286566,17.76170538248271,0.045134143,1.0242651,1.0279521,17.168053580911224
0.14703967,79.93487165851064,75.2832773511199,0.9177834554817453,0.0018727637731877113,17.783560114424603,17.811968501894135,0.045127075,1.0242897,1.0279597,17.216262210227004
0.15000827,81.5486855361224,76.79560276414419,0.9176412453304773,0.0018728034442018187,17.833555567634644,17.861636333299593,0.045120551,1.0243177,1.0279704,17.263926121783978
0.1529982,83.17409499751422,78.31948788342,0.9175255601677178,0.0018728476495881742,17.88300715238993,17.910757450899638,0.045115454,1.024349,1.0279839,17.311082284723444
0.15600953,84.8111380966413,79.85424081710171,0.9174181255643676,0.0018728961237350148,17.931953280924375,17.959360104961537,0.04511088,1.0243834,1.0280001,17.35776748853802
0.15904235,86.45986376001748,81.400629343502,0.9173349573122216,0.0018729486579473836,17.9804280974459,18.00748860165986,0.045107609,1.0244207,1.0280187,17.404014388792884
0.16209673,88.12031004159796,82.9580200922608,0.9172598156223968,0.001873005043530323,18.028460258700438,18.05516387464588,0.045104837,1.0244608,1.0280397,17.449850437772962
0.16517274,89.79251499533797,84.5271150087246,0.9172068403110758,0.00187306501487207,18.076072324253943,18.102418442212873,0.045103249,1.0245035,1.0280629,17.495297205479037
0.16827045,91.47651667519268,86.10732775072799,0.9171615089003843,0.0018731283632776672,18.123283805082366,18.149265718156798,0.045102129,1.0245487,1.0280882,17.54037331611749
0.17138994,93.17235857139667,87.6993119340222,0.917136225229072,0.0018731948421076203,18.170112586246997,18.195732123590926,0.045102077,1.0245961,1.0281154,17.585095694669477
0.17453128,94.88007873790512,89.30251602980401,0.9171178948007009,0.0018732642616392404,18.216575130133805,18.241828430199906,0.045102447,1.0246457,1.0281443,17.629479796227468
0.17769453,96.5997097923939,90.91752532983509,0.9171173348079807,0.001873336451122109,18.26268688293208,18.28757638459235,0.045103764,1.0246973,1.028175,17.673539913692622
0.18087977,98.33129522509756,92.54383145589979,0.9171227200713057,0.0018734112967226126,18.308462274634465,18.33298452282024,0.045105447,1.0247508,1.0282073,17.717289300728222
0.18408706,100.07486765369201,94.1819644463958,0.9171435798001292,0.0018734886466626008,18.35391349960092,18.378071136423532,0.045107959,1.0248061,1.0282412,17.760739065707078
0.18731647,101.83046513213243,95.8314582069636,0.9171694421305856,0.0018735683491639228,18.399051126276763,18.42284171286422,0.045110783,1.0248631,1.0282766,17.80389888451161
0.19056806,103.59812027809471,97.49281291079122,0.9172088749512922,0.0018736502334761591,18.44388328423531,18.467309462698932,0.045114335,1.0249217,1.0283133,17.846776260041636
0.19384189,105.37786570925476,99.1656127635921,0.9172527783805476,0.001873734015015278,18.488418916007202,18.51147906043233,0.045118159,1.0249817,1.0283513,17.889379709166185
0.19713803,107.16973947956778,100.85033768214629,0.9173088429850411,0.001873819390224978,18.53266757384108,18.555364529578377,0.045122625,1.0250429,1.0283902,17.93171835309232
0.20045653,108.97376877043037,102.5466008972784,0.9173689115374832,0.0018739061504103015,18.57663962294293,18.598972983513725,0.045127325,1.025105,1.02843,17.973802025952896
0.20379746,110.78999163579772,104.2548365110092,0.9174397132837273,0.0018739940489317548,18.62034583499739,18.64232027490634,0.045132583,1.025168,1.0284704,18.015640823551653
0.20716087,112.61843525706638,105.9746801821554,0.9175138656530798,0.0018740829529834556,18.6637969816891,18.685414533329535,0.045138034,1.0252317,1.0285115,18.057244729828096
0.21054681,114.45912681563298,107.70651762384959,0.9175973045683739,0.0018741728056485977,18.70700139583071,18.728268766100616,0.045143968,1.0252961,1.0285532,18.098621306178114
0.21395534,116.31209892917337,109.4500138149428,0.9176835061144205,0.001874263550010374,18.749963955166205,18.77088520885224,0.045150066,1.0253611,1.0285955,18.139774853301038
0.21738651,118.17737877908417,111.2055278539821,0.9177778088884844,0.001874355129151979,18.792685675892255,18.813268536089065,0.045156587,1.0254268,1.0286383,18.180706073833356
0.22084037,120.05499354676192,112.9727639998376,0.9178745382976687,0.0018744473912952612,18.835165541812195,18.85541590246043,0.045163252,1.0254929,1.0286817,18.22141391459814
0.22431698,121.94497584988254,114.752076570307,0.9179785849450623,0.0018745401846620704,18.877405788558683,18.897331372752998,0.045170296,1.0255595,1.0287256,18.261900582920802
0.22781637,123.84734199728395,116.543200261968,0.9180850955604244,0.001874633376446525,18.919414342465696,18.93902063766808,0.045177479,1.0256263,1.0287698,18.30217388870975
0.2313386,125.76212460664206,118.34647057527201,0.9181985687519395,0.0018747267958982052,18.961205227047216,18.980498940155645,0.045185018,1.0256933,1.0288143,18.342247577404017
0.2348837,127.68933998679482,120.16165526926899,0.9183147952409951,0.0018748203291834987,19.00279612412519,19.02178131992633,0.045192702,1.0257604,1.028859,18.382138891795783
0.23845173,129.6290207554181,121.98906033886111,0.9184377416426919,0.0018749139573301361,19.044204918760915,19.062887287956084,0.045200727,1.0258276,1.028904,18.42186513861376
0.24204271,131.58117778507057,123.8284550109334,0.9185635813401092,0.001875007661365849,19.085447870101024,19.10383046128021,0.045208904,1.0258948,1.0289491,18.46144195644581
0.24565669,133.5458382571488,125.68010964347062,0.9186956836227795,0.0018751014412906372,19.12653778222348,19.14462648932734,0.045217399,1.0259621,1.0289945,18.500881546204624
0.24929371,135.52302391677,127.5438174299228,0.9188305298697783,0.0018751953160767694,19.167484817094934,19.185285127585452,0.045226039,1.0260295,1.0290401,18.540193528652946
0.2529538,137.51275107277218,129.419807511346,0.91897107870931,0.0018752892667519769,19.208295884852696,19.225816334781857,0.045234968,1.0260969,1.0290858,18.579384373927603
0.25663699,139.51503603399325,131.3078873497267,0.9191141755157182,0.0018753833502330663,19.248973424368767,19.26622254978855,0.045244032,1.0261645,1.0291318,18.618456297331942
0.26034331,141.5298951092712,133.2082811438083,0.9192625362536954,0.0018754775096032305,19.28951743564314,19.30650519528086,0.045253363,1.0262321,1.0291779,18.657409293978496
0.26407279,143.5573446074439,135.1208285646696,0.9194134729581848,0.0018755717069179328,19.32992771543649,19.346663051822787,0.04526283,1.0262998,1.0292242,18.69624321753196
0.26782547,145.59740627362868,137.0457332437677,0.9195693935978831,0.0018756659801217102,19.370206499381474,19.386699168004327,0.04527255,1.0263675,1.0292707,18.734960170819463
0.27160135,147.65008010782552,138.9828188849105,0.919727806205186,0.001875760329214563,19.410356836068086,19.426615982697474,0.045282405,1.0264353,1.0293174,18.773562912223195
0.27540047,149.71538785515168,140.9322688198072,0.9198906707546135,0.0018758548300855662,19.450380757889654,19.466415528295556,0.045292492,1.0265032,1.0293644,18.81205313054248
0.27922286,151.79334582444508,142.89393205873102,0.9200556632763773,0.001875949387873376,19.490278061606844,19.506097195080578,0.045302696,1.0265711,1.0294117,18.850430446127
0.28306851,153.88394857942646,144.8679641650104,0.9202245197479099,0.0018760438697721104,19.530049560176995,19.545663828403192,0.045313097,1.026639,1.0294591,18.888695577050427
0.28693746,155.987217865213,146.8542448336734,0.9203952055289948,0.0018761381050313507,19.569697285993424,19.58511644446007,0.045323589,1.0267068,1.0295065,18.926850475629745
0.29082971,158.10315368180486,148.8529216831418,0.9205692139335522,0.0018762319039284073,19.60922266173147,19.62445788860187,0.045334242,1.0267742,1.0295538,18.964896408397433
0.29474529,160.23177233803978,150.8638646431623,0.9207445849870618,0.0018763252285187435,19.648627313305788,19.663687551110595,0.045344955,1.0268413,1.029601,19.002834629697208
0.29868419,162.3730683976386,152.88717466426812,0.9209224760078119,0.001876418021885553,19.68791347634905,19.702806651422236,0.045355783,1.026908,1.0296479,19.040666810914658
0.30264643,164.52705273315988,154.9227221564192,0.921101039019826,0.001876510303001104,19.72708419945124,19.741814376579466,0.045366638,1.0269744,1.0296947,19.078395378736868
0.306632,166.69371990832428,156.97060269096,0.9212813566756964,0.0018766020339208594,19.766140498809026,19.780710116864288,0.045377569,1.0270403,1.0297412,19.116020977723217
0.31064093,168.8730862319698,159.03071988459908,0.921462047660047,0.0018766931197834744,19.80508034202908,19.819489197772047,0.045388506,1.0271059,1.0297874,19.153541580127566
0.31467319,171.06513539525852,161.1031827365896,0.9216443346236499,0.0018767835416166813,19.843900274042742,19.85814714803741,0.045399507,1.0271709,1.0298333,19.190953926007243
0.3187288,173.269878270749,163.187912119544,0.9218271722467607,0.001876873299420479,19.882597652738685,19.896680919070395,0.04541052,1.0272355,1.0298788,19.22825559000186
0.32280775,175.48730942216199,165.28501517479248,0.9220117645137279,0.0018769624690839434,19.92117105544158,19.935089697913668,0.045421607,1.0272996,1.029924,19.265445312550316
0.32691003,177.7174234132181,167.3944050873114,0.9221972434358353,0.0018770511454684184,19.959617636800765,19.973371248934562,0.045432727,1.0273634,1.029969,19.302520446638262
0.33103563,179.96021480763807,169.51617258089792,0.9223846636660389,0.0018771393854907102,19.99793455146558,20.01152394621842,0.045443937,1.0274268,1.0300137,19.33947832721821
0.33518454,182.21567816914254,171.650248670418,0.9225732412145309,0.0018772272840121632,20.036123222111353,20.049549415679905,0.0454552,1.0274901,1.0300584,19.376320411073348
0.33935675,184.48380806145224,173.79671349811,0.922763937402147,0.0018773148789773156,20.07419055887541,20.087454973934996,0.045466565,1.0275531,1.0301031,19.41305349785789
0.34355224,186.76459361200855,175.9555085810928,0.9229561175704715,0.0018774022273029727,20.112145910767055,20.125248547317682,0.045478004,1.027616,1.0301477,19.449686887930817
0.347771,189.0580293845321,178.12673775278998,0.9231507897064004,0.0018774892531000602,20.149995984684274,20.16293643624727,0.045489564,1.0276786,1.0301923,19.486227508757036
0.35201299,191.36409363390567,180.3103501410659,0.9233474964825457,0.0018775759373963086,20.1877415935844,20.200519047202434,0.045501223,1.027741,1.0302368,19.522676594878558
0.35627819,193.68277548757058,182.5064207458761,0.9235470685547753,0.0018776623181362563,20.22537704676611,20.237990486242524,0.045513023,1.0278031,1.0302813,19.55902880293193
0.36056659,196.01406950924758,184.71487473105404,0.9237487779325535,0.0018777485660703217,20.262891166066098,20.27534018492222,0.045524935,1.0278652,1.0303259,19.59527305051021
0.36487814,198.35794851754005,186.9357114363552,0.923952960611512,0.0018778348329766563,20.300273179799724,20.31255798127489,0.045536979,1.0279273,1.0303707,19.631398296695505
0.36921282,200.71440163988936,189.1688171222784,0.9241586366043908,0.0018779212516611414,20.33751780374433,20.34963899755654,0.045549114,1.0279896,1.0304159,19.667398623516707
0.37357059,203.08340713117823,191.4141782950428,0.9243659459093698,0.001878007954929659,20.374623208745923,20.386587908271824,0.045561348,1.028052,1.0304615,19.70327148107636
0.37795141,205.46494324628947,193.6716983560526,0.924574104536641,0.0018780949807267464,20.411602605361136,20.423408778207403,0.045573645,1.0281147,1.0305076,19.739029175804134
0.38235525,207.85899367638507,195.94142347172246,0.9247834951478964,0.0018781821962465218,20.44846615555662,20.460117866509904,0.045586021,1.0281776,1.030554,19.77468157466099
0.38678206,210.26553124006847,198.22331874135418,0.9249938190803519,0.0018782693927940285,20.485221988905682,20.496723302752642,0.045598452,1.0282405,1.0306007,19.810236987934026
0.39123178,212.68452331966378,200.51744126804778,0.9252056643263636,0.001878356399618847,20.521884332161623,20.533233216508936,0.045610962,1.0283032,1.0306474,19.845709679172284
0.39570439,215.1159590426124,202.8237656003015,0.9254187228899357,0.001878443140831902,20.558455217717775,20.569655737352097,0.045623534,1.0283657,1.0306941,19.88110190428037
0.40019981,217.5597949186797,205.1422985440589,0.925633321433488,0.0018785295784886562,20.594936677967468,20.605990865282116,0.045636182,1.028428,1.0307408,19.91641570066564
0.40471801,220.01601463902787,207.47298939691922,0.9258490306292685,0.0018786156556723022,20.631322615730706,20.6422304707257,0.045648883,1.0284901,1.0307875,19.951645113388174
0.40925891,222.48457471342226,209.81583355545507,0.9260660278083052,0.0018787013344383034,20.667600836647527,20.678366424109516,0.045661644,1.0285519,1.030834,19.98677821261303
0.41382246,224.9654479604664,212.170768628739,0.9262838649764219,0.0018787865388975836,20.703765243537944,20.714388563466922,0.045674439,1.0286134,1.0308804,20.02180895441435
0.4184086,227.45860176248434,214.53779626506002,0.9265027194646469,0.0018788712500778745,20.739803642041988,20.750286726831288,0.045687276,1.0286745,1.0309265,20.056725387163354
0.42301727,229.96400350180016,216.9168515745322,0.926722273943772,0.0018789554869514454,20.77571196737299,20.786056849415942,0.045700139,1.0287352,1.0309725,20.091523459000722
0.42764838,232.48160425190008,219.30792517673999,0.9269427804105212,0.0018790392684905639,20.81148818713763,20.82169689882756,0.045713042,1.0287957,1.0310182,20.12620107986419
0.43230187,235.0113713951082,221.71094659383667,0.9271639308688987,0.0018791226705843064,20.847124171762594,20.857198745492827,0.045725971,1.0288559,1.0310638,20.160750157236436
0.43697767,237.55326687746927,224.12589064076698,0.9273858373174482,0.0018792057311772096,20.88261179167456,20.892552227445105,0.045738934,1.0289158,1.0311094,20.19516251856125
0.44167569,240.1072417724695,226.55267791939622,0.9276081264276897,0.0018792884692415434,20.917938852513565,20.927745150324416,0.045751914,1.0289755,1.0311548,20.22942600425933
0.44639585,242.67325258987432,228.99127266109252,0.9278308541988953,0.0018793709416941135,20.95309722470629,20.962769384557447,0.045764914,1.029035,1.0312002,20.263532374400985
0.45113808,245.25126127572855,231.441594614976,0.928053675302221,0.00187945314853492,20.988076746286087,20.99761680057088,0.045777919,1.0290944,1.0312456,20.297471448892654
0.45590228,247.84121346723902,233.90360532370602,0.9282766550701507,0.0018795351087362321,21.022879449646297,21.032285365971397,0.045790932,1.0291536,1.0312909,20.331244961615358
0.46068836,250.4430602378919,236.37724419735363,0.9284995881720204,0.0018796168033257806,21.057507367180232,21.066779145545645,0.04580394,1.0292125,1.0313362,20.36485481861901
0.46549624,253.05675809745264,238.8625015566856,0.9287226892717061,0.00187969815641449,21.091966596067895,21.10110220408028,0.045816952,1.0292713,1.0313814,20.39830707799632
0.47032581,255.68224724684882,241.3593346685556,0.9289459863688438,0.0018797791490300915,21.126259168702603,21.13525657396864,0.045829967,1.0293298,1.0314264,20.43160394937555
0.47517697,258.31947332328724,243.8677348289135,0.9291697687930056,0.0018798598001448547,21.16038305269103,21.16924428760405,0.045843003,1.029388,1.0314713,20.46474358582407
0.48004962,260.96838196397476,246.38762768829,0.9293940272109795,0.0018799402994814673,21.194342312819842,21.203065344986506,0.045856062,1.0294462,1.0315161,20.49772984190593
0.48494366,263.62891880611824,248.9189668316726,0.9296188736213096,0.0018800207608735424,21.22813694908902,21.23672177850934,0.045869156,1.0295043,1.0315611,20.5305624689338
0.48985897,266.30101861436583,251.46166129174568,0.9298441306929677,0.0018801012981546927,21.261771026285242,21.27021968535254,0.04588228,1.0295624,1.0316063,20.563245179546527
0.49479545,268.9846270259245,254.01566857124948,0.9300699197577097,0.001880181911324918,21.29525267398181,21.303565162696085,0.045895439,1.0296207,1.0316517,20.59578579992189
0.49975299,271.67968424172165,256.5809462299347,0.930296184816264,0.0018802625814119498,21.328587989358713,21.336764307719967,0.045908632,1.029679,1.0316972,20.628190343575245
0.50473145,274.3861141538469,259.15745195897404,0.9305231031996584,0.001880343251498982,21.361779004809282,21.369815088030855,0.045921864,1.0297373,1.0317429,20.660460917467688
0.50973072,277.1038569632278,261.745119068232,0.9307506375750448,0.001880423940558283,21.394817590760198,21.402715471235425,0.045935136,1.0297956,1.0317888,20.692589638854606
0.51475068,279.8328474345126,264.3439008706632,0.9309788066088474,0.001880504667562121,21.427689520458163,21.435449198187037,0.045948446,1.029854,1.0318348,20.724562515213876
0.5197912,282.5730148960701,266.953699163264,0.931207330304706,0.0018805853755936909,21.46038056714988,21.468000009739075,0.04596178,1.0299123,1.031881,20.75636547555374
0.52485215,285.32428867626925,269.57445631257,0.9314360686644406,0.0018806659128748407,21.49287447168871,21.50035367913823,0.045975129,1.0299705,1.0319272,20.787982492987307
0.52993339,288.0865926671997,272.2060779454527,0.9316647883577512,0.0018807462035164964,21.52516107210802,21.532502076811188,0.045988477,1.0300286,1.0319734,20.819403499100808
0.53503479,290.8598561972302,274.84850054640685,0.9318933867193059,0.0018808261147127752,21.557236303621146,21.564439105577964,0.04600182,1.0300864,1.0320196,20.850624376532423
0.54015621,293.6440031584505,277.5016500455793,0.9321216864180765,0.0018809055895468716,21.589106263408073,21.596166797831888,0.046015144,1.0301439,1.0320657,20.8816508928281
0.5452975,296.4389520066707,280.1654361066,0.9323495567890949,0.001880984514185172,21.620777048648794,21.6276953155396,0.046028443,1.030201,1.0321116,20.912488784232906
0.55045852,299.24462663398054,282.83977839664556,0.9325768298345454,0.0018810628696554076,21.652260853703275,21.659032788274416,0.046041704,1.0302577,1.0321574,20.94314979049258
0.55563912,302.0609454961902,285.52461323343124,0.9328035708869117,0.001881140561096234,21.68356174335818,21.690183280822996,0.046054929,1.0303139,1.0322029,20.97363792015273
0.56083914,304.88782161283063,288.21988901086206,0.933029873278314,0.0018812175885076527,21.71467768522017,21.72114272839868,0.046068122,1.0303697,1.0322481,21.003951373819937
0.56605843,307.7251734397121,290.9255546203867,0.9332559703390522,0.0018812939708619306,21.745602582109267,21.751907066214812,0.046081294,1.030425,1.0322931,21.034084359259307
0.57129684,310.5729194326449,293.6415369218712,0.9334819180683983,0.001881369803020413,21.77633033684548,21.782470197091406,0.046094451,1.0304799,1.032338,21.06403083207326
0.57655419,313.43096173860124,296.3677242786387,0.9337075951345964,0.0018814451988167123,21.8068528198555,21.812826023848476,0.046107594,1.0305345,1.0323826,21.093782590858666
